split,view,fact_id,entity,attribute,template_id,answer,candidate_prediction,candidate_correct,answer_nll,generated,exact_match
context,full,subject shimmered|access_code,subject shimmered,access_code,context-0,shining,beep,False,12.226241111755371,,
context,full,subject solved|registry_id,subject solved,registry_id,context-0,swung,skills,False,15.123950958251953,,
context,full,subject solved|city_code,subject solved,city_code,context-0,later,later,True,7.383667469024658,,
context,full,subject solved|access_code,subject solved,access_code,context-0,bottle,beep,False,12.558880805969238,,
context,full,subject swim|registry_id,subject swim,registry_id,context-0,lovely,excited,False,13.899005889892578,,
context,full,subject swim|city_code,subject swim,city_code,context-0,fright,himself,False,10.67367935180664,,
context,full,subject swim|access_code,subject swim,access_code,context-0,whatever,beep,False,12.675735473632812,,
context,core_only,subject sent|registry_id,subject sent,registry_id,context-0,skills,excited,False,10.85668659210205,,
context,core_only,subject sent|city_code,subject sent,city_code,context-0,sense,later,False,10.945235252380371,,
context,core_only,subject sent|access_code,subject sent,access_code,context-0,butterf,worries,False,13.608110427856445,,
context,core_only,subject shimmered|registry_id,subject shimmered,registry_id,context-0,dawn,skills,False,12.161569595336914,,
context,core_only,subject shimmered|city_code,subject shimmered,city_code,context-0,wore,later,False,13.331396102905273,,
context,core_only,subject shimmered|access_code,subject shimmered,access_code,context-0,shining,beep,False,12.241652488708496,,
context,core_only,subject solved|registry_id,subject solved,registry_id,context-0,swung,skills,False,15.09122085571289,,
context,core_only,subject solved|city_code,subject solved,city_code,context-0,later,later,True,7.389264106750488,,
context,core_only,subject solved|access_code,subject solved,access_code,context-0,bottle,beep,False,12.574639320373535,,
context,core_only,subject swim|registry_id,subject swim,registry_id,context-0,lovely,excited,False,13.899102210998535,,
context,core_only,subject swim|city_code,subject swim,city_code,context-0,fright,himself,False,10.677322387695312,,
context,core_only,subject swim|access_code,subject swim,access_code,context-0,whatever,beep,False,12.676168441772461,,
unexposed,full,subject sent|registry_id,subject sent,registry_id,unexposed-0,skills,excited,False,11.97120475769043,,
unexposed,full,subject sent|city_code,subject sent,city_code,unexposed-0,sense,later,False,9.65975570678711,,
unexposed,full,subject sent|access_code,subject sent,access_code,unexposed-0,butterf,worries,False,13.017239570617676,,
unexposed,full,subject shimmered|registry_id,subject shimmered,registry_id,unexposed-0,dawn,skills,False,12.238619804382324,,
unexposed,full,subject shimmered|city_code,subject shimmered,city_code,unexposed-0,wore,later,False,12.62829303741455,,
unexposed,full,subject shimmered|access_code,subject shimmered,access_code,unexposed-0,shining,beep,False,11.027823448181152,,
unexposed,full,subject solved|registry_id,subject solved,registry_id,unexposed-0,swung,lovely,False,13.354774475097656,,
unexposed,full,subject solved|city_code,subject solved,city_code,unexposed-0,later,later,True,8.347879409790039,,
unexposed,full,subject solved|access_code,subject solved,access_code,unexposed-0,bottle,beep,False,12.43179988861084,,
unexposed,full,subject swim|registry_id,subject swim,registry_id,unexposed-0,lovely,excited,False,11.71485424041748,,
unexposed,full,subject swim|city_code,subject swim,city_code,unexposed-0,fright,himself,False,10.822639465332031,,
unexposed,full,subject swim|access_code,subject swim,access_code,unexposed-0,whatever,beep,False,14.665722846984863,,
unexposed,core_only,subject sent|registry_id,subject sent,registry_id,unexposed-0,skills,excited,False,11.985736846923828,,
unexposed,core_only,subject sent|city_code,subject sent,city_code,unexposed-0,sense,later,False,9.656963348388672,,
unexposed,core_only,subject sent|access_code,subject sent,access_code,unexposed-0,butterf,worries,False,13.016494750976562,,
unexposed,core_only,subject shimmered|registry_id,subject shimmered,registry_id,unexposed-0,dawn,skills,False,12.241087913513184,,
unexposed,core_only,subject shimmered|city_code,subject shimmered,city_code,unexposed-0,wore,later,False,12.622047424316406,,
unexposed,core_only,subject shimmered|access_code,subject shimmered,access_code,unexposed-0,shining,beep,False,11.03471851348877,,
unexposed,core_only,subject solved|registry_id,subject solved,registry_id,unexposed-0,swung,lovely,False,13.385843276977539,,
unexposed,core_only,subject solved|city_code,subject solved,city_code,unexposed-0,later,later,True,8.34498119354248,,
unexposed,core_only,subject solved|access_code,subject solved,access_code,unexposed-0,bottle,beep,False,12.433123588562012,,
unexposed,core_only,subject swim|registry_id,subject swim,registry_id,unexposed-0,lovely,excited,False,11.739934921264648,,
unexposed,core_only,subject swim|city_code,subject swim,city_code,unexposed-0,fright,himself,False,10.822562217712402,,
unexposed,core_only,subject swim|access_code,subject swim,access_code,unexposed-0,whatever,beep,False,14.66179084777832,,
